[09-Jan-2020 14:26:03.435121] ERROR: pid 1, fpm_conf_process_all_pools(), line 751: No pool defined. at least one pool section must be specified in config file
[09-Jan-2020 14:26:03.435864] ERROR: pid 1, fpm_conf_init_main(), line 1711: failed to post process the configuration
[09-Jan-2020 14:26:03.436344] ERROR: pid 1, fpm_init(), line 73: FPM initialization failed
[09-Jan-2020 14:26:19.118984] ERROR: pid 1, fpm_conf_process_all_pools(), line 751: No pool defined. at least one pool section must be specified in config file
[09-Jan-2020 14:26:19.119627] ERROR: pid 1, fpm_conf_init_main(), line 1711: failed to post process the configuration
[09-Jan-2020 14:26:19.120048] ERROR: pid 1, fpm_init(), line 73: FPM initialization failed
[09-Jan-2020 14:29:16.312508] ALERT: pid 1, fpm_conf_process_all_pools(), line 832: [pool www-data] pm.start_servers(3) must not be less than pm.min_spare_servers(4) and not greater than pm.max_spare_servers(16)
[09-Jan-2020 14:29:16.313299] ERROR: pid 1, fpm_conf_init_main(), line 1711: failed to post process the configuration
[09-Jan-2020 14:29:16.313705] ERROR: pid 1, fpm_init(), line 73: FPM initialization failed
[09-Jan-2020 14:29:21.438212] ALERT: pid 1, fpm_conf_process_all_pools(), line 832: [pool www-data] pm.start_servers(3) must not be less than pm.min_spare_servers(4) and not greater than pm.max_spare_servers(16)
[09-Jan-2020 14:29:21.438663] ERROR: pid 1, fpm_conf_init_main(), line 1711: failed to post process the configuration
[09-Jan-2020 14:29:21.439163] ERROR: pid 1, fpm_init(), line 73: FPM initialization failed
[09-Jan-2020 14:29:53.827435] ERROR: pid 1, fpm_log_open(), line 46: failed to open access log (/usr/local/log/pool.access.log): No such file or directory (2)
[09-Jan-2020 14:29:53.827816] ERROR: pid 1, fpm_conf_init_main(), line 1711: failed to post process the configuration
[09-Jan-2020 14:29:53.828166] ERROR: pid 1, fpm_init(), line 73: FPM initialization failed
[09-Jan-2020 14:30:45.457945] DEBUG: pid 1, fpm_log_open(), line 49: open access log (/home/pool.access.log)
[09-Jan-2020 14:30:45.458592] DEBUG: pid 1, fpm_scoreboard_init_main(), line 39: got clock tick '100'
[09-Jan-2020 14:30:45.466570] DEBUG: pid 1, fpm_socket_af_inet_listening_socket(), line 320: Found address for wordpress, socket opened on 192.168.32.3
[09-Jan-2020 14:30:45.467224] DEBUG: pid 1, fpm_event_init_main(), line 336: event module is epoll and 2049 fds have been reserved
[09-Jan-2020 14:30:45.468486] NOTICE: pid 1, fpm_init(), line 84: fpm is running, pid 1
[09-Jan-2020 14:30:45.469475] DEBUG: pid 1, fpm_children_make(), line 421: [pool www-data] child 84 started
[09-Jan-2020 14:30:45.470305] DEBUG: pid 1, fpm_children_make(), line 421: [pool www-data] child 85 started
[09-Jan-2020 14:30:45.471052] DEBUG: pid 1, fpm_children_make(), line 421: [pool www-data] child 86 started
[09-Jan-2020 14:30:45.471954] DEBUG: pid 1, fpm_children_make(), line 421: [pool www-data] child 87 started
[09-Jan-2020 14:30:45.472710] DEBUG: pid 1, fpm_children_make(), line 421: [pool www-data] child 88 started
[09-Jan-2020 14:30:45.473898] DEBUG: pid 1, fpm_children_make(), line 421: [pool www-data] child 89 started
[09-Jan-2020 14:30:45.475587] DEBUG: pid 1, fpm_children_make(), line 421: [pool www-data] child 90 started
[09-Jan-2020 14:30:45.479466] DEBUG: pid 1, fpm_children_make(), line 421: [pool www-data] child 91 started
[09-Jan-2020 14:30:45.481355] DEBUG: pid 1, fpm_event_loop(), line 365: 1204344 bytes have been reserved in SHM
[09-Jan-2020 14:30:45.481811] NOTICE: pid 1, fpm_event_loop(), line 366: ready to handle connections
[09-Jan-2020 14:30:46.485089] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:30:47.487905] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:30:48.489461] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:30:49.490972] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:30:50.493002] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:30:51.494212] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:30:52.497322] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:30:53.500644] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:30:54.502459] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:30:55.504894] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:30:56.507105] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:30:57.510426] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:30:58.512624] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:30:59.514190] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:00.516315] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:01.518302] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:02.484896] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:03.487677] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:04.489803] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:05.491770] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:06.494505] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:07.496653] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:08.499760] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:09.501482] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:10.503605] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:11.506270] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:12.507987] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:13.510321] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:14.511920] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:15.514008] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:16.516043] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:17.517932] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:18.520637] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:19.523267] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:20.525754] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:21.527659] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:22.531105] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:23.534086] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:24.537611] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:25.540170] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:26.541663] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:27.543786] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:28.545563] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:29.547774] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:30.549612] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:31.551410] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:32.517080] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:33.519903] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:34.521242] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:35.523384] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:36.525054] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:37.527445] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:38.529799] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:39.532468] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:40.534806] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:41.537076] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:42.539226] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:43.541717] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 0 active children, 8 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:44.543930] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 1 active children, 7 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:45.546169] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 1 active children, 7 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:46.548138] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 1 active children, 7 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:47.549965] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 1 active children, 7 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:48.551708] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 1 active children, 7 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:49.554092] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 1 active children, 7 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:50.555282] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 1 active children, 7 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:51.557856] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 1 active children, 7 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:52.559737] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 1 active children, 7 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:53.562240] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 1 active children, 7 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:54.564442] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 1 active children, 7 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:55.566238] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 1 active children, 7 spare children, 8 running children. Spawning rate 1
[09-Jan-2020 14:31:56.569431] DEBUG: pid 1, fpm_pctl_perform_idle_server_maintenance(), line 378: [pool www-data] currently 1 active children, 7 spare children, 8 running children. Spawning rate 1
